"","X","CHROM","BIN_START","BIN_END","West_vs_East_Fst","West_vs_resident_Fst","East_vs_resident_Fst","migrant_vs_resident_Fst","East_vs_texas_Fst","West_vs_texas_Fst","migrant_pi","resident_pi","West_vs_Florida_FST","East_vs_Florida_FST","Texas_vs_Florida_FST","East_sub_vs_Puerto_Rico_FST","Auto_Allo","Chr_number"
"17504",17503,"DPSCF300224",210001,220000,0.00142028056225,0.0029226082412,0.002040374777,0.001436800579,0.0014978176743,0.0019618593173,0.0108988931,0.012198036,0.004098345793,0.003050913907,0.0030264545079,0.01084752466,"A",18
"11648",11647,"DPSCF300109",300001,310000,0.001700838062,0.0029206496301,0.0023528165588,0.001928820276,0.0015596511728,0.0018977441713,0.014151641,0.0150405203,0.0039530548211,0.003082696322,0.0037052348845,0.00674060984,"A",24
"17022",17021,"DPSCF300214",100001,110000,0.00128322559964,0.0029167012479,0.002281287695,0.001689200685,0.001569564686,0.0017320195831,0.0105450469,0.0115130695,0.003089575623,0.002723420271,0.003156866205,0.00610925696,"A",21
"7045",7044,"DPSCF300053",180001,190000,0.0009955977381,0.002916474342,0.002612459329,0.000731723343,0.002232005777,0.0022523730228,0.0081054899,0.0085143779,0.003230755012,0.0022888947276,0.002297269351,0.00372232936,"A",8
"16354",16353,"DPSCF300197",70001,80000,0.001338476407,0.0029153423838,0.0025177612264,0.000750916875,0.00222004998,0.0023323771476,0.0091340593,0.0086653584,0.0030669633903,0.002158638273,0.0038597711963,0.00615683641,"A",7
"9076",9075,"DPSCF300074",190001,2e+05,0.00133431002162,0.0029152301676,0.002236932515,0.001744924641,0.0013380039678,0.0015699945646,0.0105208709,0.0124607823,0.0038829327778,0.003374107551,0.00339110835886,0.0070753351,"A",9
"11453",11452,"DPSCF300106",500001,510000,0.0013440668405,0.0029145711088,0.001832419192,0.00193565301,0.0011425235986,0.0015251486761,0.0115988923,0.011854899,0.0034709996277,0.0025687778895,0.0031639850973,0.00407865946,"A",9
"12290",12289,"DPSCF300119",70001,80000,0.0011018011618,0.002906005007,0.002079647479,0.001507837973,0.0014848839054,0.0018711190608,0.0099054879,0.0116026138,0.0025971632397,0.001713460496,0.0027162640409,0.00445028026,"A",23
"20567",20566,"DPSCF300322",530001,540000,0.0005717720694,0.0029021048496,0.003177371282,0.000934973154,0.002651471039,0.0023513851917,0.0049186782,0.0040529409,0.004975482535,0.005594201348,0.0011131180828,NA,"A",16
"16355",16354,"DPSCF300197",80001,90000,0.00111542963934,0.0028836851492,0.002473360462,0.000848595349,0.0021602925791,0.0022137416484,0.0074494453,0.0079614366,0.002843295701,0.002202662729,0.00372371092506,0.0059100115,"A",7
"22628",22627,"DPSCF300453",70001,80000,0.001171785268,0.0028831905096,0.002150551415,0.001812929393,0.001347997632,0.0016741206807,0.0077384561,0.0091156844,0.0032428143194,0.002494463393,0.0025307910645,NA,"A",2
"2951",2950,"DPSCF300018",70001,80000,0.0009926219561,0.0028798480602,0.001835912735,0.0015713452,0.0012141622861,0.0016380282026,0.0091032896,0.0104411748,0.0023870507721,0.001593931221,0.0020686855278,0.00319282821,"A",11
"3936",3935,"DPSCF300025",530001,540000,0.001319301001,0.00287564331529,0.002204909195,0.001868341514,0.0014687050073,0.0015253694068,0.0102758168,0.0121392138,0.0027861337807,0.001957236409,0.0023951132418,0.00446195952,"A",18
"7077",7076,"DPSCF300053",500001,510000,0.0013444988698,0.002872346798,0.002629734482,0.0010935060222,0.0021535334875,0.0020631279289,0.0080966971,0.0099156849,0.0031969815911,0.002345741618,0.0028656139126,0.00474561675,"A",8
"15108",15107,"DPSCF300173",200001,210000,0.0011744122079,0.0028703494096,0.001846623724,0.001575884841,0.0012099081267,0.0016512367718,0.010673618,0.0129365991,0.0028514407467,0.002196476742,0.0026471687742,0.00625800298,"A",15
"3015",3014,"DPSCF300018",710001,720000,0.0010500308514,0.0028665447905,0.002187775681,0.0014631060768,0.0015235497115,0.0016869884412,0.0100868054,0.0106993456,0.0025389197751,0.001738136958,0.002014187657,0.0084897511,"A",11
"4833",4832,"DPSCF300033",1040001,1050000,0.001069239837,0.0028612368735,0.001971832188,0.0012366364699,0.0013803266691,0.0018332045027,0.0097274653,0.0107915019,0.0029760873392,0.001949079302,0.00264522144276,0.0034102407,"A",18
"12828",12827,"DPSCF300128",600001,610000,0.00103160080346,0.00285562682053,0.001802152378,0.001792920391,0.00118940644,0.0016335183868,0.0089769169,0.0103699346,0.003215696355,0.002340339318,0.0026918321414,0.00588613565,"A",9
"1600",1599,"DPSCF300010",1880001,1890000,0.0013870942917,0.0028552662859,0.002273645408,0.002052414358,0.0014550613301,0.001749391088,0.0099571353,0.0106300636,0.003957719495,0.002561531775,0.00324467054566,0.00738273446,"A",4
"142",141,"DPSCF300002",1410001,1420000,0.0009499916147,0.002852879475,0.002101288423,0.001125909135,0.0013656402436,0.0016228617968,0.0079021921,0.0093431358,0.0026409846534,0.001841662717,0.0022623163068,0.0087602807,"A",2
"16357",16356,"DPSCF300197",100001,110000,0.0012800893696,0.0028495933724,0.002776493565,0.001133434823,0.00248874051,0.0022690882978,0.0088988947,0.0090640504,0.003060293475,0.00187391543,0.0045265851175,0.0065833878,"A",7
"9710",9709,"DPSCF300082",30001,40000,0.001137804139,0.00284921748834,0.001820809343,0.001215495526,0.0010565895699,0.0016513699675,0.0089999928,0.0097411738,0.003709425488,0.0023319845512,0.00273248753172,0.0040487224,"A",14
"14913",14912,"DPSCF300169",320001,330000,0.0010298871777,0.0028346484048,0.001972857256,0.00128818286,0.0016574885683,0.0018933383894,0.0109461464,0.0120581676,0.0032784041758,0.002428623219,0.0026038195004,0.016783929,"A",23
"9938",9937,"DPSCF300084",320001,330000,0.00129241359564,0.0028337260651,0.001948112874,0.001722766807,0.0013169320519,0.0016684882253,0.0105318611,0.0124653576,0.003351455751,0.002399081486,0.00272368811266,0.00539718502,"A",12
"15145",15144,"DPSCF300173",570001,580000,0.0012926991509,0.00283297648829,0.002499760912,0.001857082252,0.001638406986,0.0016244207776,0.0109153766,0.012494115,0.0032958914505,0.0029523813973,0.0028374957125,0.0073296447,"A",15
"5247",5246,"DPSCF300037",230001,240000,0.00145935832277,0.002825861351,0.002113809402,0.001567534978,0.0018067599599,0.0021130835898,0.010124169,0.0105444425,0.0028381620086,0.002445947412,0.0033168446418,0.00666824326,"A",8
"1457",1456,"DPSCF300010",450001,460000,0.0014363467781,0.0028256566817,0.002795726065,0.002112562801,0.001919524665,0.0019180206573,0.0139593308,0.0142339858,0.003086512323,0.002223378271,0.00283900208972,0.00849800333,"A",4
"9797",9796,"DPSCF300082",900001,910000,0.0012239303743,0.0028242419984,0.002083996134,0.00165331115,0.001418888347,0.0017039511966,0.0085439497,0.0096267959,0.002655327363,0.00204129589,0.002405661512,0.0075970134,"A",14
"7257",7256,"DPSCF300054",920001,930000,0.00117485970989,0.0028200330372,0.0022797982554,0.001585801368,0.0015412499153,0.001888182227,0.0115560355,0.0122431357,0.0028158189781,0.002147935424,0.002884123063,0.00438525367,"A",21
"12265",12264,"DPSCF300118",340001,350000,0.00126587143572,0.0028187545257,0.002645179866,0.00203797396,0.0018655591086,0.0016953124164,0.0123868049,0.0145254879,0.0029080830078,0.002194423375,0.0031059709952,0.01238730811,"A",3
"14478",14477,"DPSCF300160",160001,170000,0.00129235358476,0.0028178048763,0.002037783317,0.001686130204,0.001590698633,0.0019049211495,0.0109186731,0.0126405222,0.003312894856,0.002634934315,0.0035648120709,0.00931190306,"A",14
"10431",10430,"DPSCF300090",720001,730000,0.001750994062,0.00281315447054,0.002136437522,0.001694048561,0.001464191873,0.0017723547448,0.0104428495,0.01194052,0.003907224247,0.002773061944,0.0029881365379,0.00596101292,"A",6
"20639",20638,"DPSCF300325",210001,220000,0.0010768265354,0.0028127705635,0.001873118819,0.001825351227,0.001360822236,0.0016936809817,0.0098285643,0.0110091478,0.0028318681312,0.002366881653,0.00272132322286,NA,"A",18
"13616",13615,"DPSCF300142",370001,380000,0.001113757114,0.0028095663896,0.001983471199,0.001401972694,0.00152089729,0.0017737170836,0.0091648289,0.0109627417,0.0031966243644,0.002147117627,0.002835725815,0.0056283996,"A",3
"2694",2693,"DPSCF300016",670001,680000,0.00110949410996,0.002808931091,0.002354934899,0.001618056885,0.0017397570749,0.0018035675018,0.009861531,0.0105398673,0.002882257102,0.002019639088,0.00268264986826,0.00372043886,"A",2
"7190",7189,"DPSCF300054",250001,260000,0.001318938397,0.0028086092927,0.002248018729,0.001538137743,0.00159851362,0.0018193321515,0.0107219705,0.0115575139,0.0029773405758,0.002200056255,0.002930558031,0.00924233916,"A",21
"11572",11571,"DPSCF300108",600001,610000,0.0011791262184,0.0028003552741,0.002074897461,0.001423407702,0.001396720345,0.0016364229675,0.0097901029,0.0115843117,0.002607047142,0.00225327506,0.002551250262,0.00825880972,"A",20
"2996",2995,"DPSCF300018",520001,530000,0.0011986140144,0.0028001115411,0.001789094427,0.00123830058,0.0013718050666,0.0018835184315,0.0118164767,0.012470586,0.0031967014419,0.002284265403,0.0028904618076,0.00656425329,"A",11
"5296",5295,"DPSCF300037",720001,730000,0.0010137896486,0.0027972072082,0.002166450682,0.001760815298,0.0013662203298,0.0016376051604,0.0077944998,0.0094915012,0.0022956951627,0.001952323329,0.00256479416998,0.00676235756,"A",8
"22793",22792,"DPSCF300472",40001,50000,0.0010351591375,0.002796740466,0.002789690125,0.000637852422,0.0023090605066,0.0020753138715,0.0058703257,0.0062039198,0.0022855977397,0.0025253567121,0.00285006081326,NA,"A",7
"16045",16044,"DPSCF300191",660001,670000,0.00164696465,0.0027961571245,0.001994570073,0.001350314206,0.0015792722603,0.001931175915,0.0105944968,0.0121450971,0.0038667041929,0.003992505383,0.0038930771845,0.0029629135,"A",5
"10703",10702,"DPSCF300095",20001,30000,0.0011894901539,0.0027952747766,0.002128246012,0.001347977746,0.0015427473277,0.001810514626,0.0099703221,0.0113836561,0.0031550049687,0.002259818587,0.0029585052568,0.00284471652,"A",16
"5541",5540,"DPSCF300039",880001,890000,0.001198803247,0.0027923402582,0.002491066404,0.001644490215,0.001546933632,0.0015633509747,0.0083197739,0.0098418281,0.0024642656739,0.002521118845,0.002221097861,0.01140691405,"A",7
"1062",1061,"DPSCF300008",240001,250000,0.0015417940704,0.002791866231,0.001888532343,0.0011819137692,0.0013638030341,0.00181401648107,0.0096329601,0.0102320235,0.0036177830253,0.002673504587,0.0028077949452,0.00731330235,"A",18
"559",558,"DPSCF300005",180001,190000,0.0005469188618,0.002790928295,0.0018926299608,0.00022037991,0.001377468284,0.0019897147323,0.0050835124,0.0052633987,0.007850933553,0.005614206474,0.001262980257,0.0206066661,"Z_anc",31
"110",109,"DPSCF300002",1090001,1100000,0.0011883107489,0.0027901095646,0.001922602737,0.001141356342,0.0013738461387,0.0018385920335,0.0094648289,0.0101568615,0.002509199658,0.002438146704,0.00275853471086,0.00347561801,"A",2
"2687",2686,"DPSCF300016",600001,610000,0.0013002344949,0.0027900873643,0.002028304769,0.001504179836,0.0014229953035,0.0016241671424,0.0088549377,0.0102692783,0.00397425523685,0.002557682418,0.00324776199856,0.00847478315,"A",2
"19695",19694,"DPSCF300287",410001,420000,0.0012555997446,0.0027889923631,0.001934175549,0.001305155019,0.001277364199,0.0016409169989,0.0090395534,0.0107379063,0.0033102990256,0.002250851714,0.0025423605289,NA,"A",13
"5493",5492,"DPSCF300039",400001,410000,0.00131366582095,0.0027871442054,0.002290553772,0.001417943546,0.0017902952123,0.0017374068914,0.0095868066,0.0107182994,0.002431563903,0.001988747845,0.0022875787823,0.0056899008,"A",7
"11951",11950,"DPSCF300114",400001,410000,0.00037464835764,0.002786721638,0.00268021275,0.000584988516,0.002154160056,0.0022200926768,0.0033054931,0.0026980389,0.0065283669893,0.005668975694,0.000698417971,0.0043891055,"A",16
"5525",5524,"DPSCF300039",720001,730000,0.001088717544,0.0027865003436,0.002165803731,0.001304443488,0.0016338433227,0.0018726268053,0.0089450482,0.0097503249,0.002878202473,0.002351336229,0.0025198786878,0.007928587,"A",7
"3243",3242,"DPSCF300020",420001,430000,0.0010911507161,0.0027863206222,0.002105241151,0.001657945207,0.0012938450701,0.0015809574469,0.0085802124,0.0106013044,0.002861021126,0.002034213075,0.0028408130015,0.00343760436,"A",17
"19903",19902,"DPSCF300295",20001,30000,0.0010735382678,0.0027843510942,0.002162370832,0.001440226603,0.0014784191647,0.0017180904939,0.0108802109,0.0116542461,0.0029786503643,0.002514178345,0.00290525730922,NA,"A",3
"13960",13959,"DPSCF300149",190001,2e+05,0.00122061049904,0.0027816166948,0.002021926828,0.001511846183,0.001334628844,0.0017781941861,0.0083483461,0.010117646,0.0027632271477,0.002221547229,0.0031984901468,0.0051707349,"A",4
"13202",13201,"DPSCF300135",40001,50000,0.00144291547334,0.0027795286271,0.002064112679,0.001344250471,0.0013717156003,0.00178228474607,0.0102197735,0.0112751614,0.003341656611,0.002912559266,0.00246619691676,0.0075912525,"A",2
"12231",12230,"DPSCF300118",1,10000,0.001177006426,0.0027779095086,0.002294405691,0.001370937897,0.001544637503,0.0016864471376,0.0097087842,0.0106307158,0.0030825208181,0.002297862412,0.0031668400262,0.00832561956,"A",3
"2669",2668,"DPSCF300016",420001,430000,0.00119332641085,0.00277729979429,0.0025588504064,0.001976829193,0.001496370717,0.0015393753919,0.0099758175,0.0103176459,0.002864163391,0.002290528793,0.0027577912219,0.00516577212,"A",2
"5523",5522,"DPSCF300039",700001,710000,0.00109381934364,0.0027744487726,0.001955522493,0.00137718163,0.001381110528,0.00163990392,0.0099197729,0.0100869269,0.0025462454421,0.00216917447,0.00258095700186,0.0063281562,"A",7
"18228",18227,"DPSCF300241",220001,230000,0.001159961728,0.002772448087,0.002040164701,0.001260105404,0.001409341906,0.0016667914999,0.0100043892,0.0125372526,0.002766433131,0.002101651041,0.002542656332,NA,"A",17
"17246",17245,"DPSCF300219",540001,550000,0.0013395615456,0.0027711353481,0.001791603969,0.001448793733,0.0013886765866,0.0016888187848,0.0094494441,0.010645749,0.0025186705459,0.001962688251,0.0021343813725,0.0070930318,"A",11
"9785",9784,"DPSCF300082",780001,790000,0.00135281340629,0.00276903773764,0.002192416189,0.002240493094,0.00163282486,0.0017767075707,0.0108395524,0.0119307155,0.0033431882818,0.002442987955,0.00322936418036,0.0073171464,"A",14
"2829",2828,"DPSCF300017",670001,680000,0.00126119701955,0.0027574842231,0.002157364923,0.00134497013,0.0015213698883,0.0017252698481,0.0103955968,0.011768624,0.0031144719484,0.002193092567,0.00262529817972,0.00781820075,"A",6
"16723",16722,"DPSCF300207",220001,230000,0.0012675732615,0.002757093223,0.002165270242,0.001592735374,0.0015675890789,0.001807542348,0.0105450462,0.011341827,0.0033176677086,0.0024322638167,0.0026946845925,0.00688489296,"A",21
"11234",11233,"DPSCF300103",70001,80000,0.001114990332,0.002756472506,0.002370211,0.001501501615,0.0018890289613,0.0018840315685,0.0107428498,0.0123163374,0.0032590447203,0.002607127443,0.0038457984158,0.0036648822,"A",14
"10302",10301,"DPSCF300089",50001,60000,0.0012205910816,0.0027557882361,0.001853714385,0.001224575011,0.0013122112204,0.0017838325807,0.0094615316,0.0106529388,0.0029013306408,0.00242454859,0.0024837846261,0.00385326152,"A",3
"9768",9767,"DPSCF300082",610001,620000,0.00113955249703,0.002754261989,0.002110025538,0.001714272261,0.0016903106503,0.0019239829834,0.0094175753,0.0102287566,0.0032645824424,0.002404507216,0.00315385919,0.0052964317,"A",14
"15698",15697,"DPSCF300183",280001,290000,0.001240480992,0.0027536503676,0.001832981538,0.001264697609,0.0014008424103,0.0017925542028,0.0103999923,0.0107320222,0.0036151770744,0.002309082271,0.0028027136704,0.00463447205,"A",13
"14847",14846,"DPSCF300168",410001,420000,0.00118475470254,0.0027517382948,0.002092334797,0.001570972479,0.001492762989,0.0017443513935,0.0093615317,0.0109738547,0.002366443655,0.001492522508,0.002559018829,0.00506857341,"A",4
"14541",14540,"DPSCF300161",60001,70000,0.0012930209525,0.0027449659456,0.002080713556,0.001625300682,0.001491222926,0.001706445967,0.0105571347,0.0112104552,0.003184336218,0.002491422871,0.0028386566257,0.00208673521,"A",8
"8623",8622,"DPSCF300069",490001,5e+05,0.00119072780686,0.00274486677654,0.001860739471,0.001384134511,0.0013583212235,0.0017837559847,0.0105791128,0.0120457492,0.0030177700732,0.00268172815,0.0030081136878,0.00770541275,"A",28
"14603",14602,"DPSCF300162",290001,3e+05,0.0012198538465,0.00274431871804,0.001940805163,0.001401305911,0.00133089283,0.0016802340475,0.0089098836,0.0096607823,0.0026308422959,0.002081313588,0.0025644491339,0.00296826635,"A",2
"9587",9586,"DPSCF300080",60001,70000,0.00109699157974,0.0027395708972,0.002159418011,0.001343645448,0.0016405501697,0.0017722331556,0.0081439492,0.0094496708,0.0028838434502,0.00205375375,0.00274719877562,0.0033348965,"A",26
"7454",7453,"DPSCF300057",170001,180000,0.0012921611748,0.0027370678882,0.002020616972,0.001354477776,0.001524927214,0.001832484538,0.0093021909,0.0102980358,0.0030589325429,0.002459684705,0.00308849685,0.00482946969,"A",18
"21877",21876,"DPSCF300392",70001,80000,0.001529066088,0.0027366353196,0.002423310447,0.001942273341,0.001693964395,0.0016262295215,0.0128384527,0.0132032661,0.003928443893,0.0035049863295,0.00262959599726,NA,"A",30
"12510",12509,"DPSCF300123",60001,70000,0.0012614221878,0.0027343851471,0.002105267632,0.001374373664,0.0015929190555,0.0017320959529,0.0087977952,0.0106307162,0.0042482019991,0.002596317672,0.0034433889032,0.00594299491,"A",21
"16034",16033,"DPSCF300191",550001,560000,0.0012239465598,0.0027318703399,0.002033825577,0.001391093193,0.001520117205,0.0018397743611,0.0108461468,0.0120098005,0.0041154029881,0.0025832089388,0.00339328822426,0.00451605596,"A",5
"20307",20306,"DPSCF300311",30001,40000,0.0010879609299,0.0027310505326,0.001726368932,0.001418476815,0.0012806951776,0.0015784749893,0.0108373547,0.0117235272,0.0030649331618,0.0025170039308,0.0028718418469,NA,"A",21
"19886",19885,"DPSCF300294",110001,120000,0.0011522058599,0.0027308829398,0.001768169343,0.001227738768,0.0012910116708,0.0016946111695,0.0084197741,0.0093908492,0.0025422257457,0.00197035448,0.002758831317,NA,"A",2
"12009",12008,"DPSCF300115",460001,470000,0.00127433910386,0.0027306137082,0.002299682651,0.001847104951,0.0015010166773,0.0015952506303,0.0102428492,0.0117392148,0.0025759465869,0.001809667201,0.0027130394964,0.0070365119,"A",6
"12905",12904,"DPSCF300129",600001,610000,0.0017146933552,0.0027278682081,0.0017395023345,0.001614887898,0.0011874182863,0.00153151760381,0.0114142775,0.0131300624,0.0028629759678,0.002616597802,0.0026597563828,0.00459528701,"A",23
"5204",5203,"DPSCF300036",750001,760000,0.0010767397167,0.0027275372128,0.001892445219,0.001516827751,0.001220793409,0.001683432891,0.0098955974,0.0109091487,0.0033914875814,0.002350568885,0.00275319913,0.0071016147,"A",2
"20743",20742,"DPSCF300330",10001,20000,0.001474031412,0.0027267892889,0.001973066168,0.00149698173,0.0013786953999,0.0016986569788,0.0108966958,0.0121751598,0.0032437297608,0.002923821872,0.002750236975,NA,"A",21
"3933",3932,"DPSCF300025",500001,510000,0.00112299899868,0.0027266770902,0.002304362067,0.00159519431,0.0015486248446,0.0015264688701,0.009951641,0.0116843116,0.003510995401,0.002061038226,0.00254010697586,0.00673877833,"A",18
"5476",5475,"DPSCF300039",230001,240000,0.0012979909538,0.0027223090045,0.002539730457,0.001203188502,0.0019421209251,0.0019639080668,0.0102988936,0.01074379,0.002231943877,0.00194323379,0.002582252681,0.00684836786,"A",7
"4324",4323,"DPSCF300029",740001,750000,0.00139230524586,0.0027221828342,0.0019721176455,0.001958949835,0.0012729492728,0.0015994206779,0.0103395528,0.0111575147,0.0034548689403,0.002523938418,0.00273669397586,0.00446407005,"A",6
"5088",5087,"DPSCF300035",1130001,1140000,0.0011581904164,0.0027210017488,0.001902436645,0.001066468598,0.0013386930053,0.0015954023523,0.0078725209,0.0096823497,0.0031356523987,0.001991862631,0.0025098486929,0.0038887118,"A",13
"15298",15297,"DPSCF300176",140001,150000,0.00135381508765,0.0027195446858,0.002157128017,0.001624696006,0.001635425295,0.0017866312043,0.0118582345,0.0129405211,0.0026331412847,0.0021868739044,0.0027460883534,0.00534709746,"A",5
"556",555,"DPSCF300005",150001,160000,0.000282658784,0.002718591523,0.001973873374,0.000243564104,0.001473105171,0.0019414079415,0.0052087863,0.0052248351,0.0010293557719,0.000688208692,0.00242253205986,0.0027399999,"Z_anc",31
"6097",6096,"DPSCF300043",350001,360000,0.0013070849423,0.0027185028778,0.0018685018359,0.001762541195,0.001456730983,0.001655357435,0.0112329592,0.0116947692,0.002927806174,0.002368294221,0.0032977389759,0.00760612351,"A",2
"20313",20312,"DPSCF300311",90001,1e+05,0.00100121107,0.0027178455106,0.002017781435,0.001563382174,0.0014044755263,0.0017512201817,0.0100791136,0.0112973829,0.0029370626437,0.002354184736,0.00288724946926,NA,"A",21
"10219",10218,"DPSCF300088",510001,520000,0.0012743928977,0.0027135453936,0.0016626935857,0.00094150879,0.0013339544853,0.0019202112212,0.0110549382,0.0121398682,0.0021607320052,0.002154507893,0.0027441839483,0.00597918305,"A",10
"8985",8984,"DPSCF300073",200001,210000,0.0011555206664,0.0027129312566,0.00217135844,0.00161743682,0.0014852025183,0.00189196435,0.0106285651,0.0117575146,0.0032751077973,0.002567329926,0.002605133267,0.01006136066,"A",5
"2961",2960,"DPSCF300018",170001,180000,0.001243318365,0.002711815103,0.002000163239,0.001411435297,0.0013342955543,0.0014906976144,0.008209884,0.0098241806,0.0027941964953,0.002431685214,0.002764856431,0.00311369146,"A",11
"10426",10425,"DPSCF300090",670001,680000,0.001164940036,0.0027099705775,0.0026919207899,0.001662020013,0.001659421153,0.0015821802522,0.0096791139,0.0103745084,0.0029060391829,0.0030872289106,0.0025692467375,0.00848625098,"A",6
"8782",8781,"DPSCF300071",450001,460000,0.0014799099152,0.0027096025522,0.0019006939895,0.001664865695,0.001586955981,0.0018242043318,0.0128977942,0.0140189518,0.00251265758535,0.002473697548,0.00299652327676,0.0091683566,"A",14
"2671",2670,"DPSCF300016",440001,450000,0.0010271474916,0.0027085371874,0.002002146081,0.0012715019932,0.0013212580748,0.0016033247212,0.008889005,0.0092490188,0.0025145269261,0.001905835855,0.002307786602,0.0027577996,"A",2
"15478",15477,"DPSCF300178",280001,290000,0.00116285330986,0.002706812135,0.001571695651,0.00171169911,0.0008872245558,0.0014843419676,0.0084109835,0.0093875798,0.001969363496,0.001956602362,0.00220823402286,0.0042715783,"A",10
"21057",21056,"DPSCF300345",20001,30000,0.0012285606675,0.0027049814646,0.001859021672,0.001520912904,0.0011856911096,0.0017840406695,0.0082219715,0.0088640502,0.0024493910516,0.0018137388494,0.002499113941,NA,"A",23
"5255",5254,"DPSCF300037",310001,320000,0.001107325157,0.0027040147183,0.002030859639,0.001195608984,0.001574464125,0.0018099073846,0.0089846101,0.0097444429,0.002636244354,0.001745129986,0.00280163683776,0.00567976007,"A",8
"5310",5309,"DPSCF300037",860001,870000,0.0016382697292,0.0027030061344,0.002331402271,0.001339810128,0.001997591163,0.0017913080134,0.0095890045,0.0109339847,0.0032757105948,0.002699583708,0.0035947789963,0.00617168438,"A",8
"21408",21407,"DPSCF300360",60001,70000,0.0009973760244,0.0027027537178,0.002106481902,0.001653169689,0.0012527479943,0.0016502746085,0.009328564,0.0100372541,0.002451105531,0.0020085373,0.00260979211,NA,"A",19
"19285",19284,"DPSCF300273",370001,380000,0.0013528583897,0.0027027149872,0.002283553235,0.00191880304,0.0014977950679,0.0017217720884,0.010357136,0.0121836578,0.0029264604071,0.0020892682848,0.00254783567016,NA,"A",2
"8317",8316,"DPSCF300065",470001,480000,0.00088859634204,0.0027025558068,0.001800964244,0.001441220829,0.001515196509,0.0020141012578,0.010124169,0.0109810445,0.003550718991,0.0023662381012,0.0022962315069,0.007068892,"A",3
"12338",12337,"DPSCF300120",20001,30000,0.00113976265834,0.0027003151151,0.002072469181,0.001914991131,0.0012501809724,0.0014663840887,0.0112241668,0.0134751607,0.0027627045364,0.002198043407,0.0025994110669,0.00455697657,"A",2
"4253",4252,"DPSCF300029",30001,40000,0.0013807699324,0.0026915826518,0.002377795115,0.001626841857,0.0016318165419,0.0015729159322,0.0105527394,0.011885618,0.0031097817037,0.002132105536,0.0032897270668,0.006662729,"A",6
"20455",20454,"DPSCF300318",130001,140000,0.00158774032416,0.0026909780082,0.00185979318,0.001505318534,0.0015191071332,0.0017652929852,0.0106395527,0.0109575138,0.0033103332412,0.002287060539,0.0027536882169,NA,"A",17
"6365",6364,"DPSCF300046",910001,920000,0.00138622655701,0.0026896727467,0.001919508713,0.001524175579,0.0013176628504,0.0017330016545,0.009030763,0.0097758153,0.002863277062,0.002134104448,0.002620497994,0.0038857225,"A",2
"10767",10766,"DPSCF300095",660001,670000,0.00121379264734,0.0026889508032,0.001892763567,0.001544323226,0.001158066082,0.0015607418169,0.008780214,0.0110130683,0.0032913868679,0.00209281027,0.0028345552038,0.0042109988,"A",16
"22197",22196,"DPSCF300414",40001,50000,0.0009618946528,0.0026859897019,0.001797810528,0.001593176715,0.001124935324,0.0015531758881,0.0086846088,0.0104777749,0.0029347098685,0.0021912424888,0.0023670486352,NA,"A",15
"16350",16349,"DPSCF300197",30001,40000,0.0010536775017,0.0026856529141,0.002746976908,0.000849804745,0.0024283936863,0.0020748413604,0.0085626311,0.0082647041,0.0023727590535,0.0028159912804,0.003781507447,0.01140372305,"A",7
"6156",6155,"DPSCF300043",940001,950000,0.0015089790069,0.0026855307991,0.001294822678,0.001307153539,0.0009023746489,0.0014696345321,0.0081252682,0.0100934618,0.0025266533074,0.001957437607,0.00225793991928,0.00349319966,"A",2
"2577",2576,"DPSCF300015",800001,810000,0.0010001295371,0.0026852961943,0.002097708478,0.001873924443,0.0013491430533,0.00158186909161,0.0100384548,0.0114470576,0.0031348685877,0.0028138699,0.0026874906389,0.00682388295,"A",9
"12901",12900,"DPSCF300129",560001,570000,0.00139027079526,0.0026843711219,0.0017795797,0.001342125093,0.0014215637873,0.0018041616564,0.0121252671,0.0138320234,0.003472595246,0.002886063245,0.0032113402955,0.00719592198,"A",23
"23188",23187,"DPSCF300536",20001,30000,0.0012011560087,0.0026824662752,0.002138109316,0.001714006075,0.0014320544029,0.0017202279598,0.0099263658,0.0097692783,0.003681345708,0.002879790148,0.0028870045417,NA,"A",2
"20525",20524,"DPSCF300322",110001,120000,0.00048028041231,0.0026820753602,0.002712127773,0.000573260832,0.002283123003,0.0022078116054,0.0038439547,0.0025241826,0.0046074517198,0.005891757973,0.000494189517,NA,"A",16
"17768",17767,"DPSCF300231",520001,530000,0.0014674509605,0.00268175160003,0.0019331667506,0.001445292836,0.001495593684,0.0016934686554,0.0100428508,0.0114679718,0.0032655478432,0.002164664531,0.0031847974303,0.0066976101,"A",7
